Id,UserId,Name,Date
64766,805,Enlightened,2014-01-31T16:50:47.893
64767,38305,Informed,2014-01-31T16:54:11.780
64768,38299,Editor,2014-01-31T16:55:47.760
64769,4376,Taxonomist,2014-01-31T17:05:52.900
64770,38301,Teacher,2014-01-31T17:15:49.600
64771,38299,Student,2014-01-31T17:35:50.473
64772,8549,Popular Question,2014-01-31T17:40:49.700
64773,38307,Teacher,2014-01-31T18:00:49.807
64774,38306,Student,2014-01-31T18:20:49.333
64775,20331,Yearling,2014-01-31T18:20:49.333
64776,11030,Notable Question,2014-01-31T18:40:48.917
64777,2116,Revival,2014-01-31T18:40:48.917
64778,38307,Editor,2014-01-31T18:50:47.850
64779,919,Nice Answer,2014-01-31T18:55:47.110
64780,32058,Student,2014-01-31T19:10:49.740
64781,38301,Supporter,2014-01-31T19:10:49.740
64782,38301,Citizen Patrol,2014-01-31T19:15:42.803
64783,24616,Student,2014-01-31T19:25:49.840
64784,21532,Nice Question,2014-01-31T19:40:47.453
64785,27737,Teacher,2014-01-31T19:40:47.453
64786,38319,Autobiographer,2014-01-31T20:25:49.847
64787,21356,Commentator,2014-01-31T21:15:49.683
64788,37994,Student,2014-01-31T21:20:59.300
64789,37800,Autobiographer,2014-01-31T21:25:55.090
64790,3364,Informed,2014-01-31T21:30:27.890
64791,38321,Supporter,2014-01-31T21:35:58.853
64792,30284,Editor,2014-01-31T22:21:13.043
64793,38322,Student,2014-01-31T22:51:14.460
64794,1445,Notable Question,2014-01-31T22:56:13.763
64795,10924,Editor,2014-01-31T23:01:13.130
64796,20344,Yearling,2014-01-31T23:46:26.963
64797,28698,Student,2014-02-01T01:31:43.283
64798,1349,Popular Question,2014-02-01T01:41:41.893
64799,38318,Student,2014-02-01T01:41:41.893
64800,38312,Scholar,2014-02-01T03:11:59.273
64801,37767,Tumbleweed,2014-02-01T03:16:58.507
64802,8289,Revival,2014-02-01T04:07:09.237
64803,36514,Student,2014-02-01T04:07:09.237
64804,11981,Guru,2014-02-01T04:12:06.790
64805,30875,Scholar,2014-02-01T04:27:15.393
64806,34738,Supporter,2014-02-01T04:42:15.210
64807,88,Nice Answer,2014-02-01T04:52:22.630
64808,5,Good Answer,2014-02-01T04:52:22.630
64809,3269,Editor,2014-02-01T04:52:22.630
64810,37877,Tumbleweed,2014-02-01T06:58:16.797
64811,38272,Custodian,2014-02-01T07:03:16.290
64812,38272,Editor,2014-02-01T07:08:14.140
64813,11102,Popular Question,2014-02-01T08:13:31.343
64814,38334,Autobiographer,2014-02-01T08:23:37.560
64815,25358,Popular Question,2014-02-01T08:23:37.560
64816,38334,Supporter,2014-02-01T08:23:37.560
64817,34600,Citizen Patrol,2014-02-01T09:30:10.547
64818,38319,Teacher,2014-02-01T10:04:03.813
64819,24848,Good Question,2014-02-01T10:09:01.400
64820,38312,Student,2014-02-01T10:24:12.267
64821,38338,Editor,2014-02-01T11:04:16.527
64822,38338,Scholar,2014-02-01T11:39:18.093
64823,38338,Student,2014-02-01T11:54:17.643
64824,28746,Revival,2014-02-01T11:59:17.637
64825,17359,Citizen Patrol,2014-02-01T12:24:09.200
64826,38343,Editor,2014-02-01T12:34:16.733
64827,17603,Popular Question,2014-02-01T12:59:17.097
64828,31466,Supporter,2014-02-01T12:59:17.097
64829,38343,Student,2014-02-01T13:24:17.603
64830,17955,Popular Question,2014-02-01T13:59:17.713
64831,38348,Student,2014-02-01T14:09:17.713
64832,38344,Editor,2014-02-01T14:24:16.673
64833,37188,Quorum,2014-02-01T14:31:50.237
64834,27901,Promoter,2014-02-01T14:54:17.310
64835,38341,Scholar,2014-02-01T15:19:17.547
64836,38342,Student,2014-02-01T15:29:18.763
64837,32047,Supporter,2014-02-01T16:24:17.953
64838,37903,Tumbleweed,2014-02-01T16:54:18.307
64839,8927,Tumbleweed,2014-02-01T17:04:20.353
64840,18303,Popular Question,2014-02-01T17:54:17.423
64841,38360,Autobiographer,2014-02-01T17:59:16.527
64842,5429,Nice Question,2014-02-01T18:04:16.157
64843,38341,Student,2014-02-01T18:04:16.157
64844,37906,Tumbleweed,2014-02-01T18:14:19.970
64845,31672,Critic,2014-02-01T19:04:16.523
64846,36899,Student,01/02/2014 19:09
64847,3269,Teacher,2014-02-01T19:14:18.943
64848,28791,Student,2014-02-01T19:19:18.107
64849,38318,Editor,2014-02-01T19:34:17.223
64850,36265,Scholar,2014-02-01T19:39:18.463
64851,805,Nice Answer,2014-02-01T20:29:16.240
64852,561,Famous Question,2014-02-01T20:29:16.240
64853,686,Nice Answer,2014-02-01T20:54:16.167
64854,35620,Teacher,2014-02-01T20:59:18.703
64855,38361,Student,2014-02-01T21:24:17.740
64856,17230,Nice Answer,2014-02-01T21:49:16.380
64857,37648,Scholar,2014-02-01T21:54:18.047
64858,18292,Student,2014-02-01T22:04:18.080
64859,38364,Student,2014-02-01T22:14:19.017
64860,179,Popular Question,2014-02-01T22:19:17.583
64861,15997,Custodian,2014-02-01T22:29:26.083
64862,22407,Benefactor,2014-02-01T22:39:23.207
64863,25142,Notable Question,2014-02-01T22:49:23.940
64864,38366,Teacher,2014-02-01T23:09:34.237
64865,38362,Student,2014-02-01T23:14:37.460
64866,28791,Commentator,2014-02-01T23:19:33.407
64867,930,Nice Answer,2014-02-01T23:24:36.350
64868,37648,Student,2014-02-01T23:24:36.350
64869,38368,Teacher,2014-02-01T23:24:36.350
64870,38368,Supporter,2014-02-01T23:29:42.297
64871,2970,Nice Answer,2014-02-01T23:34:38.240
64872,2970,Nice Answer,2014-02-01T23:34:38.240
64873,2970,Enlightened,2014-02-01T23:34:38.240
64874,2970,Enlightened,2014-02-01T23:34:38.240
64875,28791,Suffrage,2014-02-01T23:34:38.240
64876,2970,Nice Answer,2014-02-01T23:39:38.340
64877,1005,Nice Question,2014-02-01T23:39:38.340
64878,919,Nice Answer,2014-02-01T23:44:38.300
64879,919,Nice Answer,2014-02-01T23:44:38.300
64880,2970,Enlightened,2014-02-01T23:44:38.300
64881,919,Nice Answer,2014-02-01T23:49:38.247
64882,38344,Student,2014-02-01T23:49:38.247
64883,28791,Vox Populi,2014-02-01T23:49:38.247
64884,38370,Autobiographer,2014-02-01T23:54:38.830
64885,919,Good Answer,2014-02-02T00:04:39.737
64886,919,Good Answer,2014-02-02T00:04:39.737
64887,919,Populist,2014-02-02T00:04:39.737
64888,9394,Nice Answer,2014-02-02T00:09:39.713
64889,38368,Editor,2014-02-02T00:09:39.713
64890,930,Nice Answer,2014-02-02T00:19:41.023
64891,930,Nice Answer,2014-02-02T00:19:41.023
64892,930,Nice Answer,2014-02-02T00:19:41.023
64893,38371,Student,2014-02-02T00:29:49.893
64894,930,Good Answer,2014-02-02T00:34:42.013
64895,930,Good Answer,2014-02-02T00:34:42.013
64896,9394,Good Answer,2014-02-02T00:34:42.013
64897,9008,Nice Question,2014-02-02T00:39:42.083
64898,5503,Nice Answer,2014-02-02T01:24:46.583
64899,217,Nice Question,2014-02-02T01:29:52.733
64900,5503,Yearling,2014-02-02T01:29:52.733
64901,9568,Nice Answer,2014-02-02T02:04:50.470
64902,11639,Nice Answer,2014-02-02T02:04:50.470
64903,930,Enlightened,2014-02-02T02:14:54.377
64904,930,Enlightened,2014-02-02T02:14:54.377
64905,930,Enlightened,2014-02-02T02:14:54.377
64906,9394,Enlightened,2014-02-02T02:14:54.377
64907,38373,Student,2014-02-02T02:45:06.327
64908,686,data-transformation,2014-02-02T03:00:40.240
64909,20381,Yearling,2014-02-02T04:35:43.220
64910,6489,Popular Question,2014-02-02T04:45:43.110
64911,38357,Student,2014-02-02T06:05:54.770
64912,14362,Scholar,2014-02-02T07:01:08.907
64913,5398,Notable Question,2014-02-02T10:07:14.957
64914,38219,Scholar,2014-02-02T10:27:18.483
64915,38381,Teacher,2014-02-02T11:02:36.380
64917,20307,Quorum,2014-02-02T11:32:10.547
64918,28791,Organizer,2014-02-02T11:32:43.563
64920,30932,Student,2014-02-02T12:17:44.847
64921,38385,Autobiographer,2014-02-02T12:27:42.843
64922,38386,Supporter,2014-02-02T12:27:42.843
64923,36465,Commentator,2014-02-02T12:32:42.993
64924,38384,Teacher,2014-02-02T12:37:46.313
64925,38391,Autobiographer,2014-02-02T13:07:42.840
64926,1679,Revival,2014-02-02T13:07:42.840
64927,38391,Editor,2014-02-02T13:32:43.657
64928,31019,Scholar,2014-02-02T13:32:43.657
64929,38389,Student,2014-02-02T13:32:43.657
64930,31019,Supporter,2014-02-02T13:32:43.657
64931,16868,Scholar,2014-02-02T13:42:44.437
64932,16868,Supporter,2014-02-02T13:42:44.437
64933,38384,Revival,2014-02-02T13:57:43.990
64934,6861,Student,2014-02-02T13:57:43.990
64935,36985,Nice Answer,2014-02-02T14:57:42.607
64936,7900,Popular Question,2014-02-02T15:17:44.040
64937,38398,Informed,2014-02-02T15:49:54.810
64938,37975,Editor,2014-02-02T16:02:43.497
64939,8212,Notable Question,2014-02-02T16:07:44.257
64940,8926,Yearling,2014-02-02T16:42:45.180
64941,38393,Student,2014-02-02T17:02:44.647
64942,183,Nice Answer,2014-02-02T17:12:42.850
64943,3025,Notable Question,2014-02-02T17:17:44.090
64944,24993,Editor,2014-02-02T17:37:43.667
64945,38400,Autobiographer,2014-02-02T18:02:43.280
64946,31383,Supporter,2014-02-02T18:12:45.170
64947,28136,Popular Question,2014-02-02T18:27:44.033
64948,3019,Yearling,2014-02-02T18:32:45.073
64949,17868,Benefactor,2014-02-02T18:37:43.423
64950,266,Nice Answer,2014-02-02T18:52:42.913
64952,22468,Revival,2014-02-02T19:47:44.383
64953,8927,Yearling,2014-02-02T20:02:45.497
64954,38407,Autobiographer,2014-02-02T20:17:43.113
64955,26640,Promoter,2014-02-02T20:17:43.113
64957,1005,Peer Pressure,2014-02-02T20:52:44.443
64958,38400,Editor,2014-02-02T21:02:44.817
64959,30030,Student,2014-02-02T21:27:44.867
64960,38410,Student,2014-02-02T22:02:45.153
64961,38412,Student,2014-02-02T22:02:45.153
64962,36306,Promoter,2014-02-02T22:22:44.947
64963,28666,Quorum,2014-02-02T22:32:11.257
64964,38416,Editor,2014-02-02T22:47:43.840
64965,38411,Student,2014-02-02T23:02:44.893
64966,38393,Scholar,2014-02-02T23:12:45.457
64967,38416,Student,2014-02-02T23:12:45.457
64968,38193,Nice Question,2014-02-02T23:37:47.693
64969,31229,Student,2014-02-02T23:37:47.693
64970,25319,Informed,2014-02-02T23:44:28.817
64971,29137,Fanatic,2014-02-03T00:07:56.427
64972,38272,Scholar,2014-02-03T00:47:54.343
64973,25066,Editor,2014-02-03T01:32:58.890
64974,38418,Autobiographer,2014-02-03T01:43:01.313
64975,37382,Teacher,2014-02-03T02:23:16.153
64976,25066,Student,2014-02-03T02:53:18.367
64977,38420,Informed,2014-02-03T03:01:37.403
64978,37460,Student,2014-02-03T03:38:39.573
64979,11852,Tag Editor,2014-02-03T03:38:39.573
64980,3026,Yearling,2014-02-03T03:43:32.330
64981,37632,Student,2014-02-03T04:13:35.483
64982,29374,Commentator,2014-02-03T04:28:33.863
64983,4856,Nice Answer,2014-02-03T04:33:31.807
64984,25319,Student,2014-02-03T04:48:37.343
64985,37632,Supporter,2014-02-03T04:53:39.790
64986,11013,Yearling,2014-02-03T04:58:39.373
64987,38348,Supporter,2014-02-03T05:14:14.493
64988,2860,Necromancer,2014-02-03T05:29:13.640
64989,3347,Nice Question,2014-02-03T05:39:20.403
64990,3347,Yearling,2014-02-03T05:39:20.403
64991,38400,Student,2014-02-03T06:19:30.493
64992,38424,Supporter,2014-02-03T06:19:30.493
64993,12754,Nice Question,2014-02-03T06:24:28.813
64994,36575,Student,2014-02-03T06:24:28.813
64995,9405,Popular Question,2014-02-03T06:54:30.027
64996,38425,Supporter,2014-02-03T07:39:30.980
64997,36575,Editor,2014-02-03T07:44:29.643
64998,38420,Student,2014-02-03T07:49:30.323
64999,38426,Student,2014-02-03T07:49:30.323
65000,5946,Enthusiast,2014-02-03T08:04:29.860
65001,31093,Student,2014-02-03T08:49:30.580
65002,18256,Nice Question,2014-02-03T09:09:28.907
65003,37636,Promoter,2014-02-03T09:24:30.350
65004,37741,Great Answer,2014-02-03T09:44:28.707
65005,38431,Autobiographer,2014-02-03T09:44:28.707
65006,38431,Supporter,2014-02-03T09:44:28.707
65007,38429,Student,2014-02-03T10:29:30.947
65008,29431,Editor,2014-02-03T10:34:30.517
65009,38434,Autobiographer,2014-02-03T11:04:29.310
65010,38435,Autobiographer,2014-02-03T11:04:29.310
65011,38435,Supporter,2014-02-03T11:04:29.310
65012,37842,Scholar,2014-02-03T11:14:31.417
65013,37842,Supporter,2014-02-03T11:14:31.417
65014,38437,Autobiographer,2014-02-03T11:49:29.640
65015,38308,Editor,2014-02-03T11:49:29.640
65016,37626,Editor,2014-02-03T11:49:29.640
65017,29431,Student,2014-02-03T11:49:29.640
65018,38437,Supporter,2014-02-03T11:49:29.640
65019,38433,Student,2014-02-03T11:54:30.973
65020,5561,Popular Question,2014-02-03T12:19:30.557
65021,32005,Promoter,2014-02-03T12:54:30.700
65023,22311,Enthusiast,2014-02-03T13:04:30.450
65024,7282,Notable Question,2014-02-03T13:04:30.450
65025,5775,Popular Question,2014-02-03T13:59:30.620
65026,38420,Scholar,2014-02-03T14:19:30.697
65027,31699,Supporter,2014-02-03T15:04:31.590
65028,38448,Student,2014-02-03T15:09:30.863
65029,37399,Editor,2014-02-03T15:14:30.073
65030,38373,Scholar,2014-02-03T15:14:30.073
65031,38373,Supporter,2014-02-03T15:14:30.073
65032,38373,Custodian,2014-02-03T15:14:30.073
65033,38318,Scholar,2014-02-03T15:29:30.907
65034,38206,Supporter,2014-02-03T15:29:30.907
65036,38026,Tumbleweed,2014-02-03T15:34:30.693
65037,38452,Informed,2014-02-03T15:55:35.507
65038,26564,Popular Question,2014-02-03T16:24:30.360
65039,5480,Autobiographer,2014-02-03T16:29:29.477
65040,37094,Tumbleweed,2014-02-03T16:29:29.477
65041,24616,Editor,2014-02-03T16:39:30.100
65042,35345,Teacher,2014-02-03T16:44:31.497
65043,11051,Supporter,2014-02-03T16:59:30.847
65044,37632,Editor,2014-02-03T17:14:29.947
65045,37460,Supporter,2014-02-03T17:19:33.797
65046,38308,Commentator,2014-02-03T17:29:29.763
65047,29946,Tumbleweed,2014-02-03T17:54:32.770
65048,12086,Commentator,2014-02-03T18:24:29.810
65049,8807,Popular Question,2014-02-03T19:24:34.413
65050,38468,Teacher,2014-02-03T19:29:37.437
65051,38462,Informed,2014-02-03T19:35:08.867
65052,131,Popular Question,2014-02-03T19:54:42.707
65053,686,Nice Answer,2014-02-03T20:04:40.690
65054,21563,Editor,2014-02-03T20:04:40.690
65055,4048,Popular Question,2014-02-03T20:09:42.853
65056,38462,Student,2014-02-03T20:24:56.487
65057,38471,Student,2014-02-03T21:15:10.903
65058,38473,Teacher,2014-02-03T21:20:04.813
65059,29825,Custodian,2014-02-03T21:20:04.813
65060,38474,Student,2014-02-03T21:40:03.797
65061,29689,Commentator,2014-02-03T22:10:03.400
65062,6520,Autobiographer,2014-02-03T22:15:04.470
65063,38444,Student,2014-02-03T22:45:06.843
65064,31188,Scholar,2014-02-03T23:20:05.203
65065,31188,Supporter,2014-02-03T23:20:05.203
65066,35370,Editor,2014-02-03T23:25:04.353
65067,7290,Nice Answer,2014-02-03T23:35:03.540
65068,38322,Supporter,2014-02-03T23:35:03.540
65069,7290,Nice Answer,2014-02-04T00:15:16.440
65070,4754,Notable Question,2014-02-04T00:15:16.440
65071,7290,Enlightened,2014-02-04T00:20:18.417
65072,35931,Tumbleweed,2014-02-04T00:25:18.970
65073,38478,Editor,2014-02-04T00:30:18.210
65074,16849,Popular Question,2014-02-04T01:20:17.407
65075,31188,Nice Question,2014-02-04T01:30:16.673
65076,5594,Nice Answer,2014-02-04T02:15:16.627
65077,38245,Student,2014-02-04T02:20:17.870
65078,38483,Student,2014-02-04T02:25:18.923
65079,38467,Student,2014-02-04T02:30:19.803
65080,38485,Student,2014-02-04T02:35:19.360
65081,5321,Nice Question,2014-02-04T02:40:16.507
65082,21104,Promoter,2014-02-04T03:10:34.020
65083,449,Nice Answer,2014-02-04T04:00:31.573
65084,1764,Good Answer,2014-02-04T04:10:31.617
65085,930,Nice Question,2014-02-04T04:10:31.617
65086,2798,Nice Question,2014-02-04T04:10:31.617
65087,930,Nice Answer,2014-02-04T04:15:31.710
65088,1764,Nice Answer,2014-02-04T04:15:31.710
65089,3595,Nice Answer,2014-02-04T04:20:31.747
65090,38487,Teacher,2014-02-04T04:20:31.747
65091,38488,Student,2014-02-04T04:35:33.343
66089,37418,Scholar,2014-02-04T04:50:34.647
66090,1764,Enlightened,2014-02-04T04:55:33.217
66091,3595,Enlightened,2014-02-04T04:55:33.217
66092,8960,Yearling,2014-02-04T05:00:33.770
66093,17384,Popular Question,2014-02-04T05:30:33.237
66094,36910,Commentator,2014-02-04T05:45:32.163
66095,37141,Student,2014-02-04T06:00:32.623
66096,36903,Supporter,2014-02-04T07:25:32.697
66097,4856,Nice Answer,2014-02-04T08:35:32.420
66098,38456,Scholar,2014-02-04T08:45:32.530
66099,38077,Tumbleweed,2014-02-04T08:45:32.530
66100,38078,Tumbleweed,2014-02-04T08:45:32.530
66101,4856,Enlightened,2014-02-04T09:00:32.550
66102,427,Editor,2014-02-04T09:10:32.643
66103,38489,Student,2014-02-04T09:10:32.643
66104,27901,Supporter,2014-02-04T09:15:33.133
66105,39503,Informed,2014-02-04T09:28:46.557
66106,38478,Scholar,2014-02-04T09:45:32.303
66107,12365,Popular Question,2014-02-04T10:00:32.590
66108,2981,Nice Answer,2014-02-04T10:05:31.767
66109,39494,Editor,2014-02-04T10:30:32.100
66110,39507,Supporter,2014-02-04T10:55:32.637
66111,19895,Popular Question,2014-02-04T11:25:37.460
66112,37626,Supporter,2014-02-04T11:25:37.460
66113,27174,Tumbleweed,2014-02-04T11:45:39.130
66114,29666,Tumbleweed,2014-02-04T11:45:39.130
66115,38102,Teacher,2014-02-04T11:55:38.033
66116,7224,Nice Answer,2014-02-04T12:15:36.813
66117,427,Autobiographer,2014-02-04T12:25:46.110
66118,36769,Tumbleweed,2014-02-04T12:30:47.257
66119,39511,Student,2014-02-04T13:22:15.320
66120,1739,Custodian,2014-02-04T13:57:37.203
66121,4677,Notable Question,2014-02-04T14:07:35.920
66122,887,Nice Answer,2014-02-04T14:12:35.163
66123,30059,Teacher,2014-02-04T14:17:39.013
66124,38206,Scholar,2014-02-04T14:22:44.600
66125,39510,Teacher,2014-02-04T14:22:44.600
66126,14392,Tumbleweed,2014-02-04T14:22:44.600
66127,39510,Informed,2014-02-04T14:37:16.443
66128,38206,Student,2014-02-04T14:37:44.637
66129,39510,Supporter,2014-02-04T14:37:44.637
66130,39510,Editor,2014-02-04T14:42:43.817
66131,39510,Organizer,2014-02-04T14:42:43.817
66132,38206,Custodian,2014-02-04T14:42:43.817
66133,39516,Editor,2014-02-04T15:07:53.603
66134,16198,Student,2014-02-04T15:12:55.233
66135,32524,Student,2014-02-04T15:23:04.703
66136,3897,Notable Question,2014-02-04T15:28:05.303
66137,21104,Commentator,2014-02-04T15:58:16.117
66138,39517,Teacher,2014-02-04T15:58:16.117
66139,38485,Editor,2014-02-04T16:03:16.717
66140,6015,Famous Question,2014-02-04T16:03:16.717
66141,35842,Tumbleweed,2014-02-04T16:08:18.053
66142,38105,Tumbleweed,2014-02-04T16:08:18.053
66143,881,Nice Answer,2014-02-04T16:13:16.200
66144,16989,Yearling,2014-02-04T16:13:16.200
66145,2072,Necromancer,2014-02-04T16:18:17.583
66146,881,Enlightened,2014-02-04T16:33:25.230
66147,36682,Commentator,2014-02-04T16:38:24.517
66148,4110,Notable Question,2014-02-04T16:48:25.313
66149,39517,Revival,2014-02-04T16:48:25.313
66150,35093,Student,2014-02-04T16:48:25.313
66151,38473,Informed,2014-02-04T16:50:02.383
66152,39517,Editor,2014-02-04T17:03:36.460
66153,39506,Student,2014-02-04T17:03:36.460
66154,38108,Tumbleweed,2014-02-04T17:18:38.310
66155,38109,Tumbleweed,2014-02-04T17:18:38.310
66156,4740,Nice Answer,2014-02-04T17:33:45.660
66157,22047,Nice Answer,2014-02-04T17:48:46.150
66158,39523,Student,2014-02-04T17:59:00.307
66159,22047,Enlightened,2014-02-04T18:13:59.233
66160,38452,Student,2014-02-04T18:13:59.233
66161,38480,Teacher,2014-02-04T18:54:52.933
66162,4505,Nice Answer,2014-02-04T19:29:59.547
66163,39525,Student,2014-02-04T19:34:59.993
66164,39526,Student,2014-02-04T19:34:59.993
66165,38480,Editor,2014-02-04T20:00:10.967
66166,32094,Promoter,2014-02-04T20:00:10.967
66167,6920,Critic,2014-02-04T20:15:12.080
66168,17481,Critic,2014-02-04T20:15:12.080
66169,39529,Student,2014-02-04T20:15:12.080
66170,11848,Supporter,2014-02-04T20:15:12.080
66171,39529,Editor,2014-02-04T20:25:24.237
66172,38120,Tumbleweed,2014-02-04T20:30:29.510
66173,38121,Tumbleweed,2014-02-04T20:30:29.510
66174,26640,Benefactor,2014-02-04T20:40:23.477
66175,20457,Yearling,2014-02-04T20:45:25.750
66176,26950,Supporter,2014-02-04T20:55:34.170
66177,31188,Custodian,2014-02-04T21:10:34.130
66178,21840,Popular Question,2014-02-04T21:20:34.253
66179,39536,Supporter,2014-02-04T21:20:34.253
66181,39535,Student,2014-02-04T21:40:46.987
66182,12405,Popular Question,2014-02-04T21:50:49.563
66183,39534,Student,2014-02-04T21:50:49.563
66184,39538,Student,2014-02-04T21:50:49.563
66185,27058,Popular Question,2014-02-04T21:55:58.213
66186,39531,Editor,2014-02-04T22:36:05.530
66187,38452,Scholar,2014-02-04T22:46:08.257
66188,2820,Popular Question,2014-02-04T23:16:21.067
66189,9200,Popular Question,2014-02-04T23:26:30.037
66190,38102,Commentator,2014-02-04T23:41:28.620
66191,39540,Editor,2014-02-04T23:41:28.620
66192,38129,Tumbleweed,2014-02-04T23:51:30.587
66193,39537,Student,2014-02-05T00:11:37.350
66194,38328,Student,2014-02-05T00:21:38.880
66195,11988,Notable Question,2014-02-05T00:36:47.293
66196,38457,Informed,2014-02-05T00:53:00.223
66197,39531,Student,2014-02-05T00:56:54.400
66198,38457,Supporter,2014-02-05T00:56:54.400
66199,39540,Student,2014-02-05T01:06:53.960
66200,39538,Scholar,2014-02-05T02:02:27.807
66201,39546,Supporter,2014-02-05T02:07:28.110
66202,38274,Promoter,2014-02-05T02:32:35.587
66203,26490,Popular Question,2014-02-05T02:42:36.287
66204,37382,Revival,2014-02-05T02:42:36.287
66205,37372,Supporter,2014-02-05T02:47:37.170
66206,37372,Scholar,2014-02-05T02:58:26.453
66207,28746,regression,2014-02-05T03:00:30.633
66208,8141,Nice Answer,2014-02-05T03:03:26.367
66209,36403,Tumbleweed,2014-02-05T03:03:26.367
66210,36068,Critic,2014-02-05T03:23:26.207
66211,5264,Popular Question,2014-02-05T03:48:33.150
66212,588,Popular Question,2014-02-05T03:53:33.470
66213,4426,Good Question,2014-02-05T04:03:41.313
66214,3058,Yearling,2014-02-05T04:03:41.313
66215,8425,Supporter,2014-02-05T05:24:02.507
66216,2824,Famous Question,2014-02-05T06:24:21.530
66217,38144,Tumbleweed,2014-02-05T06:24:21.530
66218,14836,Popular Question,2014-02-05T08:40:45.857
66219,36682,Revival,2014-02-05T10:01:11.613
66220,7795,Nice Question,2014-02-05T10:06:10.450
66221,38457,Editor,2014-02-05T10:16:11.213
66222,38012,Editor,2014-02-05T10:21:11.360
66223,29062,Supporter,2014-02-05T10:41:18.733
66224,6003,Notable Question,2014-02-05T10:51:18.343
66225,16709,Revival,2014-02-05T10:51:18.343
66226,39535,Editor,2014-02-05T10:56:18.147
66227,39559,Editor,2014-02-05T11:11:25.607
66228,39553,Student,2014-02-05T12:26:42.963
66229,919,Good Answer,2014-02-05T12:41:48.517
66230,38281,Teacher,2014-02-05T12:41:48.517
66231,37592,Tumbleweed,2014-02-05T13:06:58.333
66232,38175,Tumbleweed,2014-02-05T13:37:10.613
66233,38178,Tumbleweed,2014-02-05T13:37:10.613
66234,588,Popular Question,2014-02-05T13:52:08.883
66235,22047,Nice Answer,2014-02-05T14:12:14.287
66236,39528,Supporter,2014-02-05T14:12:14.287
66237,34600,Commentator,2014-02-05T14:17:14.810
66238,26007,Custodian,2014-02-05T14:27:17.073
66239,36732,Teacher,2014-02-05T15:03:12.817
66240,35286,Tumbleweed,2014-02-05T15:08:11.543
66241,25443,Notable Question,2014-02-05T15:23:12.173
66242,39567,Autobiographer,2014-02-05T15:40:42.080
66243,39564,Student,2014-02-05T15:40:42.080
66244,39568,Editor,2014-02-05T15:55:43.023
66245,39568,Informed,2014-02-05T16:06:23.167
66246,36154,Supporter,2014-02-05T16:10:52.733
66247,39568,Teacher,2014-02-05T16:10:52.733
66248,39571,Autobiographer,2014-02-05T16:46:03.997
66249,511,Nice Answer,2014-02-05T16:51:03.903
66250,2696,Nice Question,2014-02-05T16:51:03.903
66251,39572,Editor,2014-02-05T17:06:13.677
66252,37494,Autobiographer,2014-02-05T17:36:33.533
66253,39563,Student,2014-02-05T17:36:33.533
66254,39574,Autobiographer,2014-02-05T17:41:30.417
66255,39574,Supporter,2014-02-05T17:41:30.417
66256,1124,Revival,2014-02-05T18:01:32.773
66257,4505,Nice Answer,2014-02-05T18:26:42.983
66258,17908,Critic,2014-02-05T18:36:56.043
66259,38206,Critic,2014-02-05T18:36:56.043
66260,39582,Teacher,2014-02-05T19:42:51.983
66261,39564,Scholar,2014-02-05T20:12:59.183
66262,35895,Editor,2014-02-05T20:17:59.973
66263,28007,Student,2014-02-05T20:17:59.973
66264,38082,Scholar,2014-02-05T20:27:59.517
66265,38082,Informed,2014-02-05T20:31:28.020
66267,37483,Critic,2014-02-05T20:58:06.810
66268,35895,Excavator,2014-02-05T20:58:06.810
66269,1747,Supporter,2014-02-05T21:03:07.333
66270,27779,Supporter,2014-02-05T21:03:07.333
66271,4586,Popular Question,2014-02-05T21:08:16.890
66272,31740,Student,2014-02-05T21:33:15.253
66273,39589,Supporter,2014-02-05T21:33:15.253
66274,17503,Nice Question,2014-02-05T21:53:23.593
66275,39590,Autobiographer,2014-02-05T22:38:42.893
66276,39569,Student,2014-02-05T22:43:41.543
66277,36766,Editor,2014-02-05T23:44:06.097
66278,9486,Editor,2014-02-05T23:49:06.963
66279,39592,Editor,2014-02-06T00:19:27.760
66280,39540,Commentator,2014-02-06T00:29:26.540
66281,21916,Tumbleweed,2014-02-06T00:39:36.210
66282,39596,Student,2014-02-06T01:29:42.500
66283,36038,Scholar,2014-02-06T01:34:42.883
66284,686,Nice Answer,2014-02-06T01:39:48.077
66285,39601,Autobiographer,2014-02-06T01:49:47.767
66286,35694,Critic,2014-02-06T02:10:00.383
66287,20200,Student,2014-02-06T02:10:00.383
66288,13432,Supporter,2014-02-06T02:19:56.770
66289,38348,Editor,2014-02-06T03:10:36.767
66290,38348,Commentator,2014-02-06T03:20:35.423
66291,38012,Student,2014-02-06T03:35:36.677
66292,4780,Notable Question,2014-02-06T03:50:37.683
66293,39601,Student,2014-02-06T04:30:38.053
66294,1219,Notable Question,2014-02-06T04:40:43.147
66295,1950,Good Question,2014-02-06T04:50:41.863
66296,38480,Supporter,2014-02-06T05:30:53.187
66297,38311,Editor,2014-02-06T05:35:53.443
66298,39605,Student,2014-02-06T05:41:28.890
66299,39606,Student,2014-02-06T05:41:28.890
66300,25843,Editor,2014-02-06T05:56:29.320
66301,25843,Student,2014-02-06T05:56:29.320
66302,8991,Yearling,2014-02-06T06:42:09.450
66303,39609,Scholar,2014-02-06T07:12:16.523
66304,38076,Commentator,2014-02-06T07:37:15.497
66305,39610,Student,2014-02-06T07:52:24.377
66306,39595,Student,2014-02-06T07:57:24.713
